id,Domain,Phylum,Class,Order,Family,Genus,Species
JUHE01000001.1123234.1124752,Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylophilus, Ambiguous_taxa
JQ769701.1.1456,Bacteria, Cyanobacteria, Cyanobacteria, SubsectionIII, FamilyI, uncultured, uncultured bacterium
JQ771210.1.1376,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, Burkholderia sp. UFLA04-317
JQ793380.1.1483,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Arcticibacter, Ambiguous_taxa
JQ795834.1.1448,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, Ambiguous_taxa
JQ796002.1.1537,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, uncultured, bacterium ASC802
JQ818211.1.1207,Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Rhodocyclaceae, Methyloversatilis, uncultured Methyloversatilis sp.
JQ855529.1.1276,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, Ambiguous_taxa
JQ855557.1.1220,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rubellimicrobium, uncultured bacterium
JQ861369.1.1507,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured gamma proteobacterium
JQ894900.1.1514,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
JQ918028.1.1464,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, uncultured bacterium
JQ923942.1.1500,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium, uncultured bacterium
JQ924011.1.1495,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Nevskiaceae, Nevskia, uncultured bacterium
JQ926179.1.1490,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas sp. ANT7125
JQ958831.1.1450,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Microbacterium arborescens
JQ958865.1.1412,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
JQ975872.1.1501,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas sp. enrichment culture clone Y007
JQ976992.1.1425,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium, Ambiguous_taxa
JQ977114.1.1441,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Ambiguous_taxa
JQ977229.1.1429,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Ambiguous_taxa, Ambiguous_taxa
JQ977234.1.1397,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
JQ977359.1.1399,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Devosia, Ambiguous_taxa
JQ977588.1.1473,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Ambiguous_taxa
AB021322.1.1419,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Nevskiaceae, Hydrocarboniphaga, Ambiguous_taxa
JQ977640.1.1444,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Ambiguous_taxa, Ambiguous_taxa
JREP01024598.33070.34642,Bacteria, Cyanobacteria, Chloroplast, Ziziphus jujuba, Ziziphus jujuba, Ziziphus jujuba, Ziziphus jujuba
JX001221.1.1476,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, uncultured bacterium, uncultured bacterium
KT159334.1.1437,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas, Halomonas hamiltonii
JX105554.1.1489,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Undibacterium, Ambiguous_taxa
AB036995.1.1472,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes, Ambiguous_taxa
JX218602.1.1508,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, Ambiguous_taxa
JX222852.1.1443,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, uncultured bacterium
JX223217.1.1343,Bacteria, Cyanobacteria, Chloroplast, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
AB110702.1.1409,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidomonas, Ambiguous_taxa
AB720155.1.1399,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Ambiguous_taxa
AB806518.1.1446,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Pelomonas, Ambiguous_taxa
AB969340.1.1560,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
AB074520.1.1380,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Novispirillum, Ambiguous_taxa
AB074612.1.1302,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, uncultured, Ambiguous_taxa
AB074648.1.1312,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Solimonadaceae, uncultured, uncultured gamma proteobacterium
JX406196.1.1491,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ambiguous_taxa, Ambiguous_taxa
JX436406.1.1394,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas sp. Wash8.1
JX438008.1.1458,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
JX441555.1.1488,Bacteria, Proteobacteria, ARKICE-90, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JX489898.1.1487,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, NS11-12 marine group, uncultured soil bacterium, uncultured soil bacterium
JX489944.1.1458,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Skermanella, uncultured soil bacterium
JX490038.1.1471,Bacteria, Cyanobacteria, ML635J-21, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium
JX515427.1.1448,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bosea, uncultured bacterium
JX515431.1.1446,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Pseudochrobactrum, uncultured bacterium
JX515462.1.1429,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, uncultured, uncultured bacterium
JX515481.1.1446,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Kaistia, uncultured bacterium
JX519172.1.1232,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Empedobacter, uncultured Weeksella sp.
JX523764.1.1230,Bacteria, Cyanobacteria, Cyanobacteria, SubsectionII, FamilyII, Chroococcidiopsis, uncultured bacterium
JX523905.1.1200,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Spirilliplanes, uncultured bacterium
JX534187.1.1476,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
JX644414.1.1447,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Herbaspirillum, uncultured bacterium
JX647732.1.1500,Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Rhodocyclaceae, Methyloversatilis, uncultured bacterium
JX669524.1.1498,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter, Ambiguous_taxa
JX840400.1.1467,Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Domibacillus, Sporosarcina thermotolerans
JX945325.1.1419,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Herbaspirillum, uncultured bacterium
JX997863.1.1395,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
KA201849.6.1356,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Betula platyphylla, Betula platyphylla
KC002868.1.1384,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, Ambiguous_taxa
KC011116.1.1343,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
KC107830.1.1441,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium, Ambiguous_taxa
KC113182.1.1388,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, Pandoraea sp. KSI 1075
KC122696.1.1416,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas mendocina
KC136835.1.1451,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Microbacterium laevaniformans
KC179054.1.1500,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, uncultured, uncultured bacterium
KC202269.1.1452,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, Ambiguous_taxa
KC211013.1.1498,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Ambiguous_taxa
KC294034.1.1328,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, Paracoccus sp. LH8
KC305862.1.1446,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium, uncultured bacterium
KC305868.1.1475,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, uncultured bacterium
KC358385.1.1230,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, uncultured bacterium
KC358422.1.1228,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured bacterium
KC429616.1.1348,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
KC463802.1.1233,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
AB105442.1.1534,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, Ambiguous_taxa
KC541523.1.1526,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, uncultured bacterium
KC554183.1.1514,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Luedemannella, uncultured bacterium
KC554465.1.1543,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 288-2, uncultured bacterium, uncultured bacterium
KC584756.1.1434,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Budvicia, Budvicia aquatica
KC584759.1.1459,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Klebsiella, Ambiguous_taxa
KC617923.1.1459,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc, Ambiguous_taxa
KC705270.1.1280,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas, Halomonas sp. HL32
KC705314.1.1270,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Staphylococcus sp. HL73
KC734143.1.1426,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, bacterium 14W111
KC764968.1.1387,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Roseomonas, Roseomonas ludipueritiae
AB162799.1.1509,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Gordonia, Ambiguous_taxa
AB166881.1.1416,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
KC855481.1.1365,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
KC857621.1.1345,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Alcaligenes, Alcaligenes faecalis
KC951917.1.1500,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Buttiauxella, Buttiauxella gaviniae
KC997236.1.1489,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
KF037462.1.1463,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured bacterium
KF037547.1.1466,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, uncultured bacterium, uncultured bacterium
KF037881.1.1472,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, uncultured bacterium
KF057994.1.1450,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pectobacterium, Pectobacterium carotovorum subsp. carotovorum
KF063018.1.1342,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Propionibacterium, uncultured bacterium
KF065302.1.1305,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Raoultella, uncultured bacterium
KF066950.1.1341,Bacteria, Fusobacteria, Fusobacteriia, Fusobacteriales, uncultured, uncultured bacterium, uncultured bacterium
KF067126.1.1315,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium, uncultured bacterium
KF071251.1.1363,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
KF072892.1.1376,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Ambiguous_taxa
KF075545.1.1359,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, uncultured bacterium
KF080165.1.1342,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Rothia, uncultured bacterium
KF080510.1.1346,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, uncultured bacterium
KF083265.1.1342,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
KF083443.1.1348,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Propionibacterium, uncultured bacterium
KF084210.1.1346,Bacteria, Firmicutes, Clostridia, Clostridiales, Family XI, Parvimonas, uncultured bacterium
KF088577.1.1357,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax, uncultured bacterium
KF096136.1.1333,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, uncultured bacterium
KF098296.1.1327,Bacteria, Firmicutes, Clostridia, Clostridiales, Family XI, Anaerococcus, uncultured bacterium
KF098402.1.1357,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Alloprevotella, uncultured bacterium
KF098438.1.1370,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, uncultured bacterium
KF098468.1.1347,Bacteria, Firmicutes, Clostridia, Clostridiales, Family XI, Anaerococcus, uncultured bacterium
KF101221.1.1334,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Dietziaceae, Dietzia, uncultured bacterium
KF101351.1.1355,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, uncultured bacterium
KF101479.1.1371,Bacteria, Firmicutes, Bacilli, Bacillales, Family XI, Gemella, uncultured bacterium
KF101754.1.1382,Bacteria, Firmicutes, Negativicutes, Selenomonadales, Veillonellaceae, Veillonella, uncultured bacterium
KF105967.1.1373,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, uncultured bacterium
EU332825.1.1489,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, Ambiguous_taxa
KF192058.1.1405,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Ambiguous_taxa
KF193247.1.1413,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, bacterium endosymbiont of Onthophagus Taurus
KF279366.1.1513,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Anoxybacillus, Anoxybacillus flavithermus subsp. flavithermus
KF413410.1.1460,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Ambiguous_taxa
KF425516.1.1524,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Ornithinibacillus, Ambiguous_taxa
KF464373.1.1241,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Yersinia, uncultured bacterium
KF464384.1.1278,Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Rheinheimera, uncultured Rheinheimera sp.
KF464904.1.1246,Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylotenera, uncultured bacterium
KF465034.1.1351,Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylophilus, uncultured Methylophilus sp.
KF476042.1.1565,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Ambiguous_taxa
KF494519.1.1487,Bacteria, Actinobacteria, Acidimicrobiia, Acidimicrobiales, uncultured, Ambiguous_taxa, Ambiguous_taxa
KF494669.1.1532,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Oceanobacillus, uncultured bacterium
KF494735.1.1477,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Solimonadaceae, uncultured, uncultured bacterium
KF532129.1.1401,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium, Ambiguous_taxa
KF543066.1.1445,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae
KF561855.1.1431,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Klebsiella, Klebsiella sp. EC1.1
KF590555.1.1437,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Ambiguous_taxa
KF611924.1.1469,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Curvibacter, uncultured bacterium
KF625186.1.1741,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Raoultella, Raoultella ornithinolytica
AB187586.1.1443,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ambiguous_taxa, Ambiguous_taxa
KF696713.1.1461,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Ambiguous_taxa
HM248354.1.1282,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, uncultured bacterium
KF698723.1.1402,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Variovorax, Variovorax paradoxus
KF712709.1.1450,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bosea, uncultured bacterium
KF712753.1.1501,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
KF731613.1.1459,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, Ambiguous_taxa
